TCGA-3C-AALI	TCGA-A2-A04Y	TCGA-A2-A0CW	TCGA-A2-A0D4	TCGA-A2-A0EY	TCGA-A2-A0SV	TCGA-A2-A0SW	TCGA-A2-A0T3	TCGA-A2-A0YG	TCGA-A2-A0YH	TCGA-A2-A0YT	TCGA-A2-A1FW	TCGA-A2-A1FX	TCGA-A2-A1G4	TCGA-A2-A25B	TCGA-A2-A25C	TCGA-A2-A25E	TCGA-A2-A4S3	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A7-A2KD	TCGA-A7-A6VX	TCGA-A8-A06N	TCGA-A8-A06R	TCGA-A8-A06X	TCGA-A8-A06Z	TCGA-A8-A075	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A07W	TCGA-A8-A081	TCGA-A8-A082	TCGA-A8-A08G	TCGA-A8-A08P	TCGA-A8-A095	TCGA-A8-A09C	TCGA-A8-A09I	TCGA-A8-A09M	TCGA-A8-A09R	TCGA-A8-A09W	TCGA-A8-A09Z	TCGA-AC-A2BM	TCGA-AN-A0AJ	TCGA-AN-A0AK	TCGA-AN-A0AM	TCGA-AN-A0FF	TCGA-AN-A0FY	TCGA-AO-A03N	TCGA-AO-A03O	TCGA-AO-A03P	TCGA-AO-A0J3	TCGA-AO-A0J7	TCGA-AO-A0JD	TCGA-AO-A0JM	TCGA-AO-A1KP	TCGA-AO-A1KS	TCGA-AO-A1KT	TCGA-AR-A0TQ	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TY	TCGA-AR-A0U2	TCGA-AR-A1AW	TCGA-AR-A24K	TCGA-AR-A24N	TCGA-AR-A24R	TCGA-AR-A24S	TCGA-AR-A24Z	TCGA-AR-A250	TCGA-AR-A2LK	TCGA-B6-A0IB	TCGA-B6-A0RL	TCGA-BH-A0AU	TCGA-BH-A0BF	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C3	TCGA-BH-A0C7	TCGA-BH-A0HU	TCGA-BH-A0HW	TCGA-BH-A0HY	TCGA-BH-A18L	TCGA-BH-A18U	TCGA-BH-A1F2	TCGA-BH-A1F8	TCGA-BH-A1FD	TCGA-BH-A1FJ	TCGA-BH-A1FM	TCGA-BH-A1FN	TCGA-BH-A202	TCGA-BH-A204	TCGA-BH-A209	TCGA-C8-A12M	TCGA-C8-A12U	TCGA-C8-A12W	TCGA-C8-A130	TCGA-C8-A1HG	TCGA-C8-A1HL	TCGA-C8-A1HM	TCGA-C8-A1HN	TCGA-C8-A26V	TCGA-C8-A26W	TCGA-C8-A274	TCGA-C8-A27A	TCGA-C8-A3M8	TCGA-C8-A8HQ	TCGA-D8-A13Y	TCGA-D8-A1J8	TCGA-D8-A1J9	TCGA-D8-A1JC	TCGA-D8-A1JD	TCGA-D8-A1JE	TCGA-D8-A1JI	TCGA-D8-A1JJ	TCGA-D8-A1JT	TCGA-D8-A1X5	TCGA-D8-A1X6	TCGA-D8-A1X7	TCGA-D8-A1XF	TCGA-D8-A1XL	TCGA-D8-A1XR	TCGA-D8-A1XZ	TCGA-D8-A1Y1	TCGA-D8-A1Y2	TCGA-D8-A1Y3	TCGA-D8-A27N	TCGA-D8-A27R	TCGA-D8-A27W	TCGA-E2-A109	TCGA-E2-A10C	TCGA-E2-A14O	TCGA-E2-A155	TCGA-E2-A15A	TCGA-E2-A15K	TCGA-E2-A15S	TCGA-E2-A15T	TCGA-E2-A1L7	TCGA-E2-A56Z	TCGA-E2-A9RU	TCGA-E9-A1NA	TCGA-E9-A1NF	TCGA-E9-A1NI	TCGA-E9-A1R4	TCGA-E9-A1R7	TCGA-E9-A1RB	TCGA-E9-A1RE	TCGA-E9-A1RG	TCGA-E9-A226	TCGA-E9-A228	TCGA-E9-A22A	TCGA-E9-A22D	TCGA-E9-A22E	TCGA-E9-A22H	TCGA-E9-A249	TCGA-E9-A2JS	TCGA-E9-A3HO	TCGA-E9-A54Y	TCGA-E9-A5UO	TCGA-EW-A1OX	TCGA-EW-A1OY	TCGA-EW-A1OZ	TCGA-EW-A1P0	TCGA-EW-A2FW	TCGA-GM-A2DO	TCGA-LL-A5YM	TCGA-S3-AA17	TCGA-Z7-A8R6
MYH11	1.148057256	-1.375517187	-1.68148437	-0.964985951	1.966325527	-0.95241562	-1.082692243	2.865473217	-1.854467527	-1.41268411	-0.157750358	0.518822711	-0.252845066	-0.048839042	-0.01957029	-0.635309546	1.261525365	-1.301330709	-1.413810638	-0.348265308	-1.832726648	3.256142036	1.802006609	-0.628811265	-0.76393713	-1.903056441	-2.086788309	0.462227354	0.851900279	0.967512753	-0.265527349	-1.920641159	-1.505652481	-1.592021377	0.823981626	-1.83858467	-2.05460245	-1.051999079	-2.117893564	-2.000412789	-2.342407172	-0.243438814	-1.953571513	0.056929757	-1.923366538	-1.657542905	0.227606758	-0.212486744	-1.988553687	-1.330017228	-1.718061407	-0.459345435	-1.978537412	0.055375989	0.917554669	0.01580461	-0.645940487	-1.687675936	-0.617419831	0.68556184	-0.942555199	2.539244923	-1.165725679	-1.494107449	1.886105515	-0.43207178	1.19543158	-1.249116027	2.615599859	-0.310904586	-1.393760527	-1.093591926	-1.299911782	0.54166302	0.038798916	0.920924233	0.725661611	1.399749375	-0.350753461	-1.243727742	1.751450524	-0.734734522	1.139729188	0.133687173	-1.048191846	-0.699139928	-1.339089457	-1.169202978	-0.325815945	-0.699145357	-0.073573237	-2.186648915	-1.055404784	-1.466507354	-1.340228251	-1.352427593	0.773686277	-1.677932594	-2.325316024	-0.462984695	-0.314751607	1.262908049	0.787380856	-0.373536842	-0.542773019	-2.112954077	1.435932944	-0.824030034	-0.650114669	0.049751149	0.015623551	0.081283626	-0.033989568	1.307990099	-2.272748633	-1.579964485	-0.844124515	1.605876806	0.990085824	-1.922753569	0.608598993	-0.295488432	-2.16921585	1.846467964	-1.637669041	-1.552601497	-0.763264804	-0.047057691	-1.561674786	-0.173661617	-0.439157264	-1.63784591	-1.037910242	-1.511910251	-1.345133552	2.428916401	-0.891700474	0.178921674	-1.091089535	-1.808151168	-2.050012908	-0.958802004	1.50885378	-0.135035112	-1.083366821	-1.191910987	-0.891774795	-0.23500841	1.425878209	0.205307016	-0.963254697	-1.565616514	-1.330697516	-1.754924292	-0.091587226	-1.307712091	0.964014122	-0.137867803	0.276009722	0.753439824	0.612455322	0.02178321	-1.808180033	-1.582617918	-0.971443173	3.695635972	-1.227531068
NF2	0.941244002	0.739666306	0.242370285	0.704561207	0.459690974	0.115486547	0.135663058	0.422555304	0.407349808	0.726122889	0.763528604	1.397575312	1.938889648	1.634539988	1.135906878	1.389242114	0.652357902	0.274996237	0.498138743	1.259988394	0.863405313	0.943160875	0.529137774	0.267996868	0.723707958	1.080322579	0.599503742	0.671549125	0.52880263	0.339614049	0.821993577	0.792580012	0.476564221	0.615615046	0.104754388	0.458866919	1.425798245	1.038096696	0.412521639	0.520585339	1.245357812	0.491492117	1.143664124	0.643223745	0.813767016	0.62258621	0.610331481	1.034757882	0.960507911	1.016501458	1.607695454	0.436345546	0.736194326	0.713203878	0.880460406	1.234026971	1.151645086	0.55699316	1.02611014	1.729407561	0.512900343	0.384621081	1.08571924	1.447703215	1.20804502	0.714687114	1.079723037	0.833581068	1.001748346	0.377867775	0.975419863	0.855979479	0.61772496	1.004611242	0.654733134	0.992825308	0.271261521	0.505426078	0.45190553	0.799870938	0.254531697	0.36146865	1.327448262	0.891003814	0.554962731	0.915941963	1.377862083	0.969713755	1.006482995	0.838025891	0.913558902	0.517041056	1.259509744	0.742213168	0.842509098	0.831785732	1.019364483	0.652967062	0.781149801	1.12293295	0.976863103	0.242906111	0.687290975	0.523492239	1.162846906	1.446940353	0.2635892	0.598032436	0.96995213	0.916593817	1.37282989	2.059259372	1.423990187	0.893795769	0.777359549	1.113012119	1.714903416	0.962188071	0.54006309	2.501525283	0.574868814	1.386253435	0.620400901	0.632048662	1.281553164	0.553273388	0.553128753	0.689830749	1.073775974	0.633025269	0.426368259	1.405820422	0.510116991	1.650769276	1.191262742	0.600705934	1.399407002	0.45820558	0.745877207	0.7397329	0.745939798	0.788352758	1.286550883	0.956848589	0.92802851	0.704672171	1.244936225	0.886183379	0.934862783	0.792486607	0.901128611	0.633574016	0.580304305	0.470297993	1.303957052	0.41669293	0.555273255	0.278601358	1.651728489	0.653429921	1.076817835	2.068447564	1.540324534	0.887280016	0.464776555	1.036951316	1.027990433
NOTCH1	-0.841914292	-0.633833698	-0.898493493	-1.138429495	-0.903772452	-0.768780786	-0.790627586	-0.480879904	-0.708664452	-0.849263265	-0.659889474	-0.989523281	-0.826120769	-1.083535689	-0.672182465	-0.685923084	-0.642537279	-0.413435171	-0.860329465	-0.752337149	-0.602828985	-1.084199735	-0.744684296	-0.918748551	-0.658965629	-0.769438982	-0.717936839	-0.706645099	-0.514627592	-1.010729312	-0.999511154	-0.596042296	-0.625588429	-0.95129527	-0.188877928	-0.788229701	-0.765553306	-0.93854346	-1.173931166	-0.898153725	-0.49486805	-0.681025378	-0.61978352	-0.47454761	-0.861291124	-0.853437124	-0.945738805	-0.920821856	-0.708393363	-0.367009417	-1.020936946	-0.935009418	-0.668174474	-0.084915885	-0.510899892	-0.859937229	-1.018867021	-1.021316681	-1.07125087	-0.795213846	-0.852346289	-0.21242813	-0.570614247	-1.054087054	-0.900238871	-0.836528331	-0.74562925	-1.100768272	-0.802547321	-0.804486231	-0.987663223	-0.84261211	-0.833447447	-0.892936459	-0.893362919	-0.759045692	-1.134967844	-0.811247196	-0.771821832	-0.441418786	-0.346376061	-0.461295472	-0.39363049	-0.905343781	-0.914184277	-1.164656458	-0.781154391	-0.583632727	-0.915796792	-0.701057301	-0.783395563	-0.786443186	-0.786439291	-0.749366386	-0.403576206	-0.611579127	-0.802755271	-0.873574143	-0.677252441	-0.929810682	-0.96677607	-0.28059175	-0.757078847	-0.915474125	-0.626272751	-0.911194973	-0.678365968	-0.885743107	-1.124450015	-0.598491626	-0.867603167	-1.043972229	-1.112491584	-1.352922935	-0.680491717	-0.368542302	-0.921024832	-0.68280453	-0.400267373	-0.740415301	-0.499525754	-0.886855838	-0.754085151	-0.812108751	-0.302586141	-0.603959128	-0.621369915	-0.822845981	-0.743873602	-0.484771996	-0.544446473	-0.824307353	-0.642682517	-0.867673344	-0.840812394	-0.63550835	-1.082981064	-0.599739064	-0.920087789	-0.792120108	-0.769748857	-0.815020976	-0.882464278	-0.728929555	-0.966892605	-0.906770023	-1.20256427	-0.97116963	-0.826884564	-0.600873156	-0.88309491	-0.346354551	-0.841115854	-0.716690998	-1.178741375	-0.797865468	-0.544034715	-0.530804311	-0.727042805	-0.313107648	-0.592278721	-0.708452669	-0.626382183	-0.73605403	-0.527898336	-1.010191275	-1.196297367
NRAS	-1.91953817	-1.317108796	-1.419738088	-1.487895795	-1.446817526	-1.456304324	-1.409843117	-0.882480951	-1.406735901	-1.49462717	-1.218914778	-1.716715969	-1.529806092	-2.119266965	-1.764238036	-1.456828491	-1.409841404	-0.948831307	-1.600884003	-1.767923399	-1.340770046	-1.686926074	-1.028152328	-1.565086022	-1.440404194	-1.46561393	-1.494669454	-1.429387891	-1.413314369	-1.715593113	-1.297553771	-1.554498707	-1.2334741	-1.472975962	-1.219836611	-1.53153766	-1.621087888	-1.534445413	-1.704558557	-1.570603368	-1.359515277	-1.368701718	-1.304579818	-1.338211613	-1.467353268	-1.585631585	-1.514261261	-1.630228244	-1.253356608	-1.067491394	-1.657640445	-1.58209965	-1.269815414	-0.595417084	-0.948890114	-1.772656356	-1.239332199	-1.347479077	-1.595655128	-1.523584766	-1.239324338	-0.779015012	-1.534076843	-1.813171599	-1.674380673	-0.913570506	-1.34794325	-1.751556635	-1.242351185	-1.475670234	-1.588765501	-1.534570614	-1.342742328	-1.276154778	-1.514195818	-1.510202083	-1.512443173	-1.273212892	-1.426128763	-1.597474616	-0.918324024	-1.229182275	-1.743003298	-1.492953421	-1.725567206	-1.721830785	-1.677228308	-1.671309328	-1.871834422	-1.621738978	-1.339530685	-1.753194653	-1.19222196	-1.247102068	-1.47297904	-1.427837513	-1.640878001	-1.795627718	-1.594819844	-1.929785794	-1.727037529	-1.219575586	-1.367789328	-1.751821147	-1.305800204	-1.785913422	-1.61225014	-1.6724248	-1.867631357	-1.517535546	-1.578386283	-1.912892238	-1.932086622	-2.182541572	-1.459702653	-1.484180449	-1.815010277	-1.528484793	-1.472397741	-1.713422434	-0.915876044	-1.544147784	-1.452978986	-1.556642716	-1.257361491	-1.754406753	-1.364249901	-1.786103463	-1.533292498	-1.385438731	-1.443074185	-1.263423362	-1.453183351	-1.744385889	-1.382265442	-1.075514732	-1.713655104	-1.29250746	-1.66613207	-1.73544457	-1.55583356	-1.534788738	-1.363362545	-1.377223069	-1.932409292	-1.442062478	-1.816764563	-1.780949866	-1.505403179	-1.591758062	-1.580366434	-1.335412423	-1.592779938	-1.642808449	-1.9451598	-1.201223735	-1.364426147	-1.415809504	-1.540817812	-1.522188728	-1.542740909	-1.503076148	-1.482963053	-1.377521666	-1.156344081	-1.814655771	-1.821664853
NRG1	-1.781300292	-1.4438185	-1.580133494	-1.523126768	-1.592184175	-1.464574747	-1.480536252	-1.441262359	-1.470789537	-1.569375523	-1.413225717	-1.695174163	-1.338073067	-1.886990337	-1.575026591	-1.415356223	-1.422221933	-1.527592182	-1.653488928	-1.695798036	-1.551858201	-1.598001978	-1.135136233	-1.411333294	-1.518648443	-1.577301561	-1.39317768	-1.544014187	-1.712962276	-1.759189439	-1.499193481	-1.689266256	-1.378674488	-1.574820551	-1.331922474	-1.542850515	-1.547937437	-1.616812794	0.428951293	-1.513438526	-1.449364698	-1.717014508	-1.286405191	-1.538574037	-1.662346647	-1.60630717	-1.469551349	-1.462620501	-1.363674601	-1.18430944	-1.727867455	-1.55344254	-1.42987839	-0.710318831	-1.051267288	-1.658686699	-1.341280448	-1.642898931	-1.723712839	-1.602744405	-1.338401262	-0.855294943	-1.658309714	-1.628508478	-1.549601573	-1.219594912	-1.199839063	-1.934035797	-1.417961279	-1.622318421	-1.5356109	-1.564235958	-1.436555544	-1.376104239	-1.54923293	-1.620658163	-1.671583257	-1.426189479	-1.594333776	-1.709008546	-1.085221139	-1.456111031	-1.181146243	-1.543906283	-1.692866991	-1.626830517	-1.645128476	-1.538970629	-1.624477799	-1.55471802	-1.346582794	-1.69918348	-1.398068248	-1.488458115	-1.718490242	-1.568489649	-1.628451488	-1.724849037	-1.51115229	-1.646781169	-1.700775991	-1.462394901	-1.437081034	-1.580198915	-1.176996064	-1.818767691	-1.597785379	-1.631533825	-1.826610763	-1.544902446	-1.461272364	-1.477297923	-1.693635252	-2.02149862	-1.621577551	-1.576179572	-1.685681215	-1.448010035	-1.849466676	-1.529919454	-1.312369259	-1.534365706	-1.436450555	-1.485024686	-1.345825935	-1.490965519	-1.612385048	-1.838268822	-1.429370927	-1.694651777	-1.162093269	-1.439466205	-1.611791051	-1.743433543	-1.491723139	-1.16919164	-1.569282209	-1.614724135	-1.298704063	-1.459900867	-1.427477182	-1.598817294	-1.436994023	-1.623863623	-1.815014561	-1.577753401	-1.678555806	-1.784185438	-1.546856196	-1.295290945	-1.739680184	-1.229822968	-1.653560062	-1.540664686	-1.550808963	-1.206824179	-1.40711058	-1.458454553	-1.456243222	-1.599504945	-1.355034809	-1.353178571	-1.560212454	-1.569895279	-1.752895105	-1.800801586	-1.743006846
PARK7	0.143108244	1.02673588	0.119577134	0.951755093	0.191936874	0.739684565	0.790531117	0.98933572	0.213488564	0.202946914	1.012462102	0.603490704	0.730509104	0.712083043	0.669218874	0.717957982	1.102278591	0.449756954	0.533921629	0.90864344	0.505825628	0.494893558	1.051799065	0.496210489	0.477685686	1.669365253	0.19820649	0.270332077	0.716333169	0.44904188	0.464589912	0.80610223	0.734733485	0.340196824	0.500822982	0.232380181	0.255762751	0.270529288	0.398684395	0.163757667	1.395212992	1.346997637	0.409027799	0.493964058	0.449237362	0.894723153	0.45120058	0.621730428	0.572392616	0.919605615	1.24264685	0.547974935	0.386586455	1.085539026	0.933880048	0.38534884	0.780821899	0.579581446	0.460840745	0.759205186	0.519853838	-0.004031136	0.387218488	0.944530251	1.042206189	0.843573694	0.551771959	0.572831219	1.275064004	0.619560629	0.944838309	0.776711841	1.035946362	0.64906903	0.548753298	0.355563634	0.916070243	0.624191009	0.222347307	1.168164533	0.731482482	0.726420641	1.505773703	0.679327114	0.311171833	0.422743887	1.126842224	0.911760816	0.490566433	0.470181457	0.716956884	0.450395316	1.405598644	0.930896797	0.571510737	0.886696261	0.97253281	0.758891533	0.275238918	1.264684147	0.791207368	0.705397119	0.613607599	-0.050138042	0.810458879	-0.046443654	0.407002867	0.491832278	0.362646775	0.29161661	0.517440919	0.899972489	1.263203196	0.729965198	1.040569244	0.418528235	0.817795609	0.61506516	0.558836002	0.311671775	1.117188089	0.55486456	0.469097706	0.593798779	0.628818408	0.543617203	0.62496144	0.328288355	0.837465246	1.155978745	1.314969191	1.597818418	0.942128551	0.912996376	0.384010536	1.048993268	0.63743726	1.252102767	0.343808818	0.498198172	0.436577266	0.654181197	0.630893823	1.102249548	0.454692798	0.841394015	0.65358496	0.223202361	0.839510168	0.401290126	0.546386988	0.641619076	0.451305542	0.80479006	0.638921235	0.851862228	0.915411175	1.039727073	1.141281263	0.59051175	0.507813906	1.103467436	0.433714405	1.154284854	0.840628168	0.431555125	0.040621538
PARP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09970538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.058663873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.143580795	1.322924893	0	0	0	0	0	0	3.321626698	0	0
PCNA	-1.128253518	-1.092445222	-1.468718632	-1.225405341	-1.383944972	-0.893653143	-0.93045163	-1.050516667	-0.803543717	-1.051006949	-0.859321403	-0.325450346	-0.50636855	-1.438988083	-1.13707828	-1.118585887	-1.44117859	-1.344033126	-1.341347377	-1.289478051	-1.118802511	-0.703622844	-1.027314498	-0.8351699	-1.273534282	-1.000821258	-1.499700241	-1.234971795	-1.097896721	-1.180177407	-0.792052238	-1.431754099	-1.13573427	-1.080161561	-0.823617653	-0.907819143	-1.01733963	-1.131863257	-1.497865689	-0.586193757	-0.876574591	-1.692096758	-0.723006319	-0.991762494	-1.249246743	-1.336869506	-1.273320953	-0.871293223	-1.069583491	-0.87129309	-1.120796877	-1.06192454	-0.968121742	-0.654842462	-1.556704162	-1.100154259	-1.109541403	-0.938936984	-1.232598253	-1.486305799	-1.070394797	-0.730864746	-1.638218208	-1.508775654	-1.378163419	-1.289310894	-0.668710656	-1.509355564	-1.317726162	-0.538986007	-1.313037746	-1.418696281	-1.173516613	-1.290399251	-1.268129542	-1.356246172	-1.290984341	-1.216560512	-0.444640558	-1.300367853	-0.827448395	-1.248138716	-0.85212636	-1.38055828	-1.677242968	-1.379706763	-1.214256428	-1.500684744	-1.402936266	-1.222597955	-0.946353463	-1.113535648	-1.60511047	-1.034719928	-1.373517691	-1.096280519	-1.432470997	-1.076222858	-0.884852778	-1.603070666	-1.744448587	-1.643329569	-1.463551486	-0.794553531	-0.893063458	-1.141928136	-0.734486044	-1.461521271	-1.470733521	-1.298854326	-1.049317691	-1.278672504	-1.557533445	-1.332401132	-1.495113627	-0.370737226	-1.177317038	-1.759051618	-1.086756268	-1.437938498	-1.499958897	-1.384867916	-1.007274071	-1.615999338	-0.657421643	-1.291644005	-1.64077786	-1.357580022	-0.80025768	-1.50868176	-0.190338722	-1.149259312	-1.453008738	-1.130651186	-1.589344761	-1.126784067	-0.927607263	-0.810309514	-0.719177201	-1.351661962	-1.044358059	-1.218191889	-1.618443526	-1.421796028	-0.943406898	-1.208602384	-1.114242341	-1.689576196	-1.232407984	-1.287291056	-0.785660505	-1.20000255	-0.964727198	-1.428828254	-1.201551026	-0.439383205	-0.475647001	-1.069746782	-1.592562909	-1.194472788	-1.578181132	-1.154687976	-0.979087955	-0.656578714	-1.012848047	-0.516356445	0.033807288
PDCD4	2.660120498	2.88912167	1.461503457	1.354652279	1.374963033	1.51649004	1.510495251	1.666922918	0.851949849	2.094386821	-0.324683756	0.540846279	1.208813673	0.698560992	1.204020138	1.708941413	1.725148917	0.892917015	2.207602655	1.694611488	0.739589584	2.643058043	0.938265585	1.19442557	1.629039444	0.916281756	1.968280157	1.069646474	1.184587279	1.478579147	0.994220746	2.27686567	1.027189364	1.593036847	1.224732241	2.201535348	1.277664473	1.465188247	1.461031079	1.633194147	1.465157255	1.251842416	0.027622482	0.012029617	0.686788358	2.293468723	2.545651676	0.659472989	1.252990744	0.530114875	1.429052898	2.259315698	1.090940435	-0.074266567	1.534956092	1.675015397	1.371342236	1.117581888	1.60381631	1.855708914	1.332166301	0.532377431	1.527197218	2.926381645	2.382312282	2.224431393	1.673352444	1.104830166	1.451925305	1.971592053	2.070930328	1.64205022	1.851110037	1.35476062	1.550098243	1.591729048	2.181222289	1.442511304	1.727971164	1.361388051	0.571360122	1.167262333	0.646566494	1.123743105	1.308071086	2.428550466	0.972927243	0.753269786	0.984082659	0.299038254	0.423666955	2.003505595	1.073390945	1.176434502	1.602733866	1.114082305	1.452343867	0.662205397	0.60824162	0.825300277	0.853130315	1.662614604	1.97057559	0.618285189	0.01462525	1.964564325	1.337045918	1.119666801	0.965034136	1.310894228	1.037435221	1.348102484	1.448575622	0.781626801	1.566584872	0.744254337	1.324736658	0.821224598	0.957594162	1.907931215	1.459191429	1.900373963	1.852523089	0.81019812	1.964602742	0.649755351	1.824096855	0.852151533	0.670914727	0.623470373	0.344928788	1.640930232	1.572109656	2.337552432	1.712633258	0.695051846	1.348841427	1.573936232	1.532424686	1.985449744	1.056829512	1.538644496	1.894867715	1.302932686	1.845348313	2.163125588	2.172917407	1.743350498	0.157427656	0.762725984	0.304015628	0.484237584	2.340703782	2.340367268	0.223986597	0.644805885	1.506805983	0.369178229	1.092382862	1.728269479	1.30457506	2.076714069	0.635542883	2.519439175	0.905039249	2.753028401	3.542145935
PDK1	-0.276397669	-0.323461493	-0.786971085	-0.356717798	-0.407258604	-0.461383011	-0.599494628	-0.436259584	-0.493733473	-0.250615264	-0.007188699	-0.361949508	-0.291759031	-0.443781108	-0.550595492	-0.568181482	-0.677466443	-0.213790642	-0.665682055	-0.594291319	-0.590247108	-0.816585944	-0.261396032	-0.096655441	-0.406522456	-0.215507347	-0.517837923	-0.440711063	-0.642971282	-0.541256786	-0.44697873	-0.369142597	-0.380332817	-0.473957299	-0.440711063	-0.476935116	-0.386904109	-0.566621407	-0.747128597	-0.304689041	-0.516684655	-0.528963856	-0.359651259	-0.511082578	-0.626499645	-0.446433597	-0.719731735	-0.236250169	-0.143269384	-0.290992018	-0.29289891	-0.338779465	-0.495305762	-0.191037602	-0.477646369	-0.515144037	-0.228783647	-0.436420086	-0.678734362	-0.652258716	-0.440711063	-0.518605888	-0.70367681	-0.416663295	-0.563048801	-0.371414268	-0.484694514	-0.719744252	-0.497948101	-0.4753333	-0.488798459	-0.373570757	-0.320490148	-0.555457542	-0.508060061	-0.605365868	-0.388980402	-0.349750207	-0.316283339	-0.410947071	-0.370262542	-0.51887547	-0.416515919	-0.626164685	-0.42624884	-0.738320878	-0.675879846	-0.382694794	-0.732159766	-0.668256147	0.025251091	-0.948349964	-0.413788457	-0.367665172	-0.439470416	-0.311166021	-0.730799082	-0.434157218	-0.404726167	-0.666844164	-0.875047882	-0.900707584	-0.276847282	-0.458517956	-0.23028448	-0.5051988	-0.440711063	-0.568337934	-0.830827478	-0.477272351	-0.512552075	-0.500823613	-0.536152793	-0.598424109	-0.623399923	-0.789098527	-0.261955559	-0.646448192	-0.495069191	-0.698019605	-0.495069191	-0.495069191	-0.843917868	-0.632182694	-0.384510479	-0.283237109	-0.617217888	-0.544913606	-0.381299338	-0.014928131	-0.080145826	-0.292735502	-0.723382089	-0.476460322	-0.543896037	-0.187700212	-1.029251236	-0.164829022	-0.766278356	-0.542857303	-0.543867179	-0.450145231	-0.082738324	-0.537583985	-0.697734874	-0.156957518	-0.120749265	-0.625951252	-0.561690584	-0.412062278	-0.439540379	-0.194585909	-0.538669338	-0.415674242	-0.457402741	-0.338547768	-0.01081368	-0.423147767	-0.452866425	-0.611102045	-0.637727086	-0.18157858	-0.361590588	-0.294775263	-0.251843888	-0.468825024	0.319866654
PEA15	1.65386008	0.870759344	0.705747469	0.76950765	1.385498105	1.00833653	0.900561717	1.15761151	0.664355353	0.675999629	0.840285502	1.037271421	1.285898096	0.945876507	1.212819224	1.117853335	1.066030165	0.960441145	0.358488244	1.154524283	0.824255795	2.058400557	0.869543245	0.55421281	0.388140665	0.835084688	0.686664491	0.80637141	1.265171999	0.715296229	0.64499486	0.667609272	1.029071565	0.768351275	0.840201557	0.591707	0.909090749	0.755436008	0.715296229	1.019871356	0.809887505	1.201846545	1.151358756	1.176480594	0.810294936	0.965674865	0.760029604	1.29590528	0.50897211	0.594288721	1.851869991	0.989537743	0.491009406	1.45248763	1.076523974	0.597657755	1.429981634	0.87056307	1.117064648	0.716633485	0.704474373	0.785145462	0.807808947	0.561512761	0.86603033	1.023303072	1.1322075	1.044815203	1.302569327	1.132019499	1.142753498	1.11935859	1.239188647	0.862471109	1.128659757	0.924273479	0.834704505	1.063997939	1.155537427	0.892437132	0.899937742	0.615829686	1.880107369	0.874105264	0.757704995	0.881282714	1.011947148	0.96016501	0.844591624	0.72314573	1.163098525	0.738107199	0.841884756	1.065440981	0.876781262	1.186651626	1.111738022	0.696103968	0.938646445	0.861139275	0.652279561	0.749541503	1.213375226	0.373499659	0.981774441	1.748506138	0.628334396	0.858890824	0.892494573	0.933668038	1.116934394	0.984537119	0.795051304	1.000625352	0.623286309	1.061208722	0.857405379	1.249552651	1.058366798	0.66127836	1.125165927	0.709535092	1.067846823	0.842583428	0.783024666	1.401187696	0.742763545	0.803512948	1.182500177	1.455825288	1.456357129	1.072941031	1.037074582	1.076292337	1.151500237	1.195409949	1.023169241	0.937778431	1.244632963	0.796659358	0.864668689	0.696185602	0.998315586	0.953240645	0.657922634	1.540632761	0.969630105	1.11579277	0.759747254	1.185034494	0.970112521	1.240568709	0.71772197	0.96160573	0.926928363	0.448997365	0.945641334	0.761239882	1.339025386	0.810341643	0.994738428	1.148606243	0.778539063	1.041349774	0.935564749	1.790797573	1.951399283
